Datos que encuentra el metodo de Euler:
N		X			  Y
000	0.0000	0.0400
001	0.0400	0.0784
002	0.0800	0.1153
003	0.1200	0.1510
004	0.1600	0.1855
005	0.2000	0.2191
006	0.2400	0.2519
007	0.2800	0.2842
008	0.3200	0.3159
009	0.3600	0.3474
010	0.4000	0.3787
011	0.4400	0.4099
012	0.4800	0.4413
013	0.5200	0.4729
014	0.5600	0.5048
015	0.6000	0.5371
016	0.6400	0.5700
017	0.6800	0.6036
018	0.7200	0.6380
019	0.7600	0.6732
020	0.8000	0.7094
021	0.8400	0.7466
022	0.8800	0.7849
023	0.9200	0.8245
024	0.9600	0.8654
025	1.0000	0.9076
026	1.0400	0.9513
027	1.0800	0.9965
028	1.1200	1.0433
029	1.1600	1.0918
030	1.2000	1.1419
031	1.2400	1.1939
032	1.2800	1.2476
033	1.3200	1.3032
034	1.3600	1.3608
035	1.4000	1.4204
036	1.4400	1.4819
037	1.4800	1.5456
038	1.5200	1.6114
039	1.5600	1.6794
040	1.6000	1.7495
041	1.6400	1.8219
042	1.6800	1.8967
043	1.7200	1.9737
044	1.7600	2.0531
045	1.8000	2.1349
046	1.8400	2.2191
047	1.8800	2.3057
048	1.9200	2.3949
049	1.9600	2.4865
